generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
3,68,30000,0.841312,0.608181,165736,18515,578,biscoito,4888ae555e,5.2977
3,69,30000,0.844064,0.620135,163528,18486,583,biscoito,395962b498,5.3092
3,70,30000,0.844799,0.624245,164741,18633,584,biscoito,d83e658f3f,5.2712
3,71,30000,0.844435,0.619834,164935,18647,586,biscoito,d67e1d5c48,5.4081
3,72,30000,0.843357,0.626082,164734,18594,590,biscoito,c576b49fae,5.2777
3,73,30000,0.842953,0.628161,164400,18561,593,biscoito,1f61843a40,5.3332
3,74,30000,0.846392,0.631197,163650,18463,588,biscoito,dee1b2c0fa,5.3907
3,75,30000,0.840093,0.603326,165699,18435,579,biscoito,306c1f4934,5.3147
3,76,30000,0.844383,0.612756,164158,18595,583,biscoito,0fb5766b85,5.4282
3,77,30000,0.845741,0.626824,164507,18642,586,biscoito,4848ce9980,5.2692
3,78,30000,0.845198,0.617997,164333,18403,583,biscoito,e99b1a90b8,5.2092
3,79,30000,0.845406,0.626323,164842,18708,585,biscoito,2dab5c4b0e,5.4181
3,80,30000,0.843756,0.619104,163444,18514,583,biscoito,1df957d7b6,5.4515
3,81,30000,0.842087,0.617344,165443,18342,582,biscoito,3753018278,5.4057
3,82,30000,0.839594,0.617655,165412,18397,584,biscoito,e0757c7087,5.3793
3,83,30000,0.845206,0.618228,163968,18615,583,biscoito,bce48480df,5.3659
3,84,30000,0.844199,0.622119,164759,18676,581,biscoito,0b40274bbc,5.4053
3,85,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
3,86,30000,0.842754,0.610580,164899,18431,582,biscoito,b43d8b6d99,5.1908
3,87,30000,0.843357,0.628039,164513,18691,589,biscoito,9e39dadbb1,5.3754
3,88,30000,0.844227,0.620934,164518,18399,580,biscoito,453c67acf1,5.4215
3,89,30000,0.845062,0.618430,164543,18692,579,biscoito,3dd4f655b6,5.3811
3,90,30000,0.843936,0.627837,164503,18669,587,biscoito,a243754cf6,5.6015
3,91,30000,0.842474,0.615023,164725,18473,580,biscoito,0abd807468,5.3189
3,92,30000,0.846221,0.619890,164657,18770,582,biscoito,0a8ddb9319,5.2173
3,93,30000,0.844707,0.628913,164499,18527,590,biscoito,4b39e96c2b,5.3802
3,94,30000,0.845785,0.622492,164313,18502,586,biscoito,51258d1864,5.4778
3,95,30000,0.844064,0.624907,164532,18559,582,biscoito,087b3c3a88,5.3100
3,96,30000,0.845941,0.629907,164730,18742,586,biscoito,0a294db312,5.3559
3,97,30000,0.844275,0.624553,164044,18677,583,biscoito,e168768587,5.4506
3,98,30000,0.844918,0.614266,164519,18580,589,biscoito,c8f1cb1ed7,5.1777
3,99,30000,0.843928,0.619596,164902,18767,579,biscoito,c441eafe7d,5.2691
4,0,30000,0.846472,0.640072,164435,18682,591,biscoito,7867fb4e28,5.3502
4,1,30000,0.842302,0.633029,164453,18429,587,biscoito,b62627534c,5.2876
4,2,30000,0.845034,0.632956,164236,18642,592,biscoito,e1b9b996aa,5.3454
