generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,41,10,0.083611,0.003748,48,46,9,aperitivo,f3dcfa6dea,1.4139
1,42,10,0.123086,0.005293,50,49,10,geleia de mocoto,d113049aa6,1.4101
1,43,10,0.055918,0.003676,55,54,9,iogurte,22fc5b9359,1.5515
1,44,10,0.025403,0.002430,58,58,9,cafe,cf0c3dfc0a,1.4160
1,45,10,0.059792,0.004187,59,59,10,sabonete,2936a3adc3,1.3865
1,46,10,0.051019,0.002135,50,47,8,aveia e seus derivados,d90c3fcf36,1.4713
1,47,10,0.087139,0.003584,57,55,7,suco pronto,99f65bc8fb,1.4961
1,48,10,0.057116,0.003061,50,47,9,desodorante,774b4c9dea,1.4835
1,49,10,0.066968,0.003273,53,52,9,carne bovina,ba9ad43200,1.5259
2,0,10,0.025403,0.002430,58,58,9,cafe,cf0c3dfc0a,1.4160
2,1,10,0.027280,0.001509,47,45,9,aperitivo,10d199c6ad,1.4846
2,2,10,0.027733,0.002414,51,48,9,refrigerante,192c147855,1.3952
2,3,10,0.032126,0.002473,58,57,10,_RARE_,2e2dd26c43,1.5309
2,4,10,0.032685,0.002687,61,60,10,picole,3fd23ac610,1.4153
2,5,10,0.029756,0.004094,55,55,10,chinelo,f536926d0c,1.5179
2,6,10,0.028026,0.001941,61,61,9,creme dental,78f3330d54,1.4994
2,7,10,0.069099,0.005100,51,50,10,arroz,dbb4ab4855,1.3776
2,8,10,0.059020,0.002594,56,55,10,ervilha em conserva,8621415dbb,1.5130
2,9,10,0.032819,0.002909,51,50,10,aperitivo,a0cf0dd180,1.4347
2,10,10,0.041912,0.003448,58,58,10,carne de ave,5dfec8fb2e,1.4035
2,11,10,0.065065,0.003055,53,53,10,farinha de milho,ad7e0c7745,1.5274
2,12,10,0.045307,0.002793,58,57,10,maionese,91468f679a,1.5277
2,13,10,0.021222,0.001960,59,59,10,alcool,7de85e99bc,1.5438
2,14,10,0.060218,0.003165,63,61,10,macarrao,6f2d210bbf,1.4255
2,15,10,0.063693,0.004330,52,50,9,padaria e confeitaria fresca,c75bc190be,1.5332
2,16,10,0.075769,0.004428,58,57,10,outro condimento,a740527a1b,1.4964
2,17,10,0.034137,0.002857,60,58,10,alcool,0100b9d162,1.5705
2,18,10,0.045999,0.002999,58,58,10,limpa vidros,e149c65fc7,1.4703
2,19,10,0.023046,0.002020,59,59,9,creme dental,828ae3ae31,1.6312
2,20,10,0.030542,0.003170,60,57,10,refrigerante,be707e3e09,1.7735
2,21,10,0.034762,0.003498,51,50,10,vinho importado,c6ab8fb49e,1.6330
2,22,10,0.047024,0.003869,53,52,10,carne bovina,87c380a2e7,1.3924
2,23,10,0.038916,0.002973,58,58,10,outro farma,9b29bb9b94,1.5226
2,24,10,0.048529,0.003424,59,57,10,limpa vidros,36010cfad9,1.3912
2,25,10,0.032685,0.002687,61,60,10,picole,3fd23ac610,1.4153
2,26,10,0.035801,0.002862,59,58,10,preservativo,639d34a01f,1.4465
2,27,10,0.031674,0.003100,56,56,10,bebida lactea,d9d060ff81,1.4521
2,28,10,0.072081,0.004788,56,56,10,fralda,2ddc4b494f,1.3812
2,29,10,0.037412,0.002720,56,55,10,granola,ad740344dd,1.4879
2,30,10,0.020796,0.001973,53,50,9,refrigerante,4223525b6b,1.3500
2,31,10,0.036333,0.003064,47,45,10,aperitivo,95c4e64d5a,1.5334
2,32,10,0.042404,0.002726,55,53,9,refrigerante,2dce9b8946,1.4047
2,33,10,0.078285,0.006009,58,56,10,alface,20f567b8df,1.3691
2,34,10,0.042205,0.002090,47,44,9,carne de ave,837e9c8d76,1.4891
2,35,10,0.040154,0.003143,58,57,10,detergente,6607232a17,1.4977
2,36,10,0.027280,0.001509,47,45,9,aperitivo,10d199c6ad,1.4846
2,37,10,0.054187,0.004080,53,52,9,iogurte,aa42a48868,1.4455
2,38,10,0.085741,0.003329,50,48,9,aperitivo,7c3eed6bf6,1.4347
2,39,10,0.068659,0.003772,61,58,10,refrigerante,b3ccf5e00e,1.5009
2,40,10,0.028891,0.003655,49,48,10,alcool,bf03b89814,1.4159
2,41,10,0.047956,0.003747,50,49,10,aperitivo,8e8d8595d2,1.3973
2,42,10,0.048555,0.003141,53,52,8,carne de ave,eaa7a089cb,1.4980
2,43,10,0.095140,0.005563,51,50,10,desodorante,26469d4fec,1.3570
2,44,10,0.037199,0.003275,49,47,9,padaria e confeitaria fresca,dea7cbfa7b,1.4577
2,45,10,0.034762,0.003498,51,50,10,vinho importado,c6ab8fb49e,1.6330
2,46,10,0.038743,0.002079,46,44,9,refrigerante,b92e9fc1e6,1.4699
2,47,10,0.040114,0.003626,57,56,10,chocolate em po,3742966046,1.5011
2,48,10,0.051405,0.002358,57,56,9,iogurte,81b92df136,1.4464
2,49,10,0.045813,0.003445,61,59,10,alcool,2dea53d07d,1.5721
3,0,10,0.020796,0.001973,53,50,9,refrigerante,4223525b6b,1.3500
3,1,10,0.021222,0.001960,59,59,10,alcool,7de85e99bc,1.5438
3,2,10,0.023046,0.002020,59,59,9,creme dental,828ae3ae31,1.6312
3,3,10,0.025403,0.002430,58,58,9,cafe,cf0c3dfc0a,1.4160
3,4,10,0.027280,0.001509,47,45,9,aperitivo,10d199c6ad,1.4846
3,5,10,0.042258,0.002908,58,57,9,refrigerante,31a3ce3be8,1.6335
3,6,10,0.023938,0.003021,53,53,10,granola,1c4fcc4214,1.3591
3,7,10,0.032060,0.002443,50,47,9,refrigerante,6b3ee7c741,1.3946
3,8,10,0.038264,0.003342,59,56,10,granola,3de04ba7c5,1.3818
3,9,10,0.019505,0.002158,55,51,9,refrigerante,f2577e31a4,1.4201
3,10,10,0.033484,0.002533,61,60,10,maionese,11fd99e8b5,1.4625
3,11,10,0.032419,0.003645,53,52,10,aperitivo,6fb887fc0b,1.4125
3,12,10,0.021315,0.002119,61,60,9,creme dental,f5b8db2471,1.4309
